# ★古い 紙（2026-09-08）を 今の 道（Formula2）で 打ち直した★（67）（2026-09-21）
# ★元の 紙★ ... docs/measured/kansuu46 の tsv を ★全部★（自分で 作った 紙は 除く）
# ★★元の 紙は `.Formula`（むかしの みち＝溢れない）で 取られて います★★（kansuu46 の 道具 21本とも）
# ★★盤面★★ ... ★紙ごとに その 紙の `#材料` を 使います★（1つの 盤面では 打ちません）
#   ＝`golden-tana-12-13` は C1:C4=10,8,6,4 を 使う＝★1つの 盤面だと 偽の 違いが 出ます★
# ★置き場★ H列・行1 から 10行 おき
# ★どの Excel か★ ... 版 16.0 ／ build 20326
# ★どの 貝殻か★ ... PowerShell 5.1.26100.9278
#材料	A1	1
#材料	A2	2
#材料	A3	3
#材料	A4	4
#材料	A5	5
#材料	B1	2
#材料	B2	4
#材料	B3	6
#材料	B4	8
#材料	B5	10
#材料	D1	
#材料	D2	
# 紙	名前	式	昔の 答え	今の 道（Formula2・まだ 信じられない）	埋まった数	判じ
golden-mada-2026-09-14.tsv	HLOOKUP	=HLOOKUP(A1,A1:B5,2,FALSE)	2	2	1	onaji
golden-mada-2026-09-14.tsv	HLOOKUP	=HLOOKUP(A1,A1:B5,2)	2	2	1	onaji
golden-mada-2026-09-14.tsv	IFERROR	=IFERROR(A1:A5,B1:B5)	1	1	5	onaji
golden-mada-2026-09-14.tsv	IFERROR	=IFERROR(A1:A5,2)	1	1	5	onaji
golden-mada-2026-09-14.tsv	IFERROR	=IFERROR(A1:A5,A1)	1	1	5	onaji
golden-mada-2026-09-14.tsv	IFERROR	=IFERROR(A1:A5,"<3")	1	1	5	onaji
golden-mada-2026-09-14.tsv	IFERROR	=IFERROR(9,A1:A5)	9	9	1	onaji
golden-mada-2026-09-14.tsv	IFERROR	=IFERROR(A1:A5,A1:A5>2)	1	1	5	onaji
golden-mada-2026-09-14.tsv	IFERROR	=IFERROR(A1:A5,0.5)	1	1	5	onaji
golden-mada-2026-09-14.tsv	IFNA	=IFNA(A1:A5,B1:B5)	1	1	5	onaji
golden-mada-2026-09-14.tsv	IFNA	=IFNA(A1:A5,2)	1	1	5	onaji
golden-mada-2026-09-14.tsv	IFNA	=IFNA(A1:A5,A1)	1	1	5	onaji
golden-mada-2026-09-14.tsv	IFNA	=IFNA(A1:A5,"<3")	1	1	5	onaji
golden-mada-2026-09-14.tsv	IFNA	=IFNA(9,A1:A5)	9	9	1	onaji
golden-mada-2026-09-14.tsv	IFNA	=IFNA(A1:A5,A1:A5>2)	1	1	5	onaji
golden-mada-2026-09-14.tsv	IFNA	=IFNA(A1:A5,0.5)	1	1	5	onaji
golden-mada-2026-09-14.tsv	IFS	=IFS(A1:A5,B1:B5)	2	2	5	onaji
golden-mada-2026-09-14.tsv	IFS	=IFS(A1:A5,2)	2	2	5	onaji
golden-mada-2026-09-14.tsv	IFS	=IFS(A1:A5,A1)	1	1	5	onaji
golden-mada-2026-09-14.tsv	IFS	=IFS(A1:A5,"<3")	<3	<3	5	onaji
golden-mada-2026-09-14.tsv	IFS	=IFS(A1:A5,1,B1:B5,1)	1	1	5	onaji
golden-mada-2026-09-14.tsv	IFS	=IFS(9,A1:A5)	1	1	5	onaji
golden-mada-2026-09-14.tsv	IFS	=IFS(A1:A5,A1:A5>2)	False	False	5	onaji
golden-mada-2026-09-14.tsv	IFS	=IFS(A1:A5,0.5)	0.5	0.5	5	onaji
golden-mada-2026-09-14.tsv	IFS	=IFS(A1:A5,B1:B5,1,1)	2	2	5	onaji
golden-mada-2026-09-14.tsv	MATCH	=MATCH(A1:A5,A1)	1	1	5	onaji
golden-mada-2026-09-14.tsv	MATCH	=MATCH(A1,A1:A5,B1:B5)	1	-2146826265	1	★chigau★
golden-mada-2026-09-14.tsv	MATCH	=MATCH(A1,A1:A5,0)	1	1	1	onaji
golden-mada-2026-09-14.tsv	MATCH	=MATCH(9,A1:A5)	5	5	1	onaji
golden-mada-2026-09-14.tsv	MOD	=MOD(A1:A5,B1:B5)	1	1	5	onaji
golden-mada-2026-09-14.tsv	MOD	=MOD(A1:A5,2)	1	1	5	onaji
golden-mada-2026-09-14.tsv	MOD	=MOD(A1:A5,A1)	0	0	5	onaji
golden-mada-2026-09-14.tsv	MOD	=MOD(9,A1:A5)	0	0	5	onaji
golden-mada-2026-09-14.tsv	MOD	=MOD(A1:A5,0.5)	0	0	5	onaji
golden-mada-2026-09-14.tsv	NOT	=NOT(A1:A5)	False	False	5	onaji
golden-mada-2026-09-14.tsv	NOT	=NOT(B1:B5)	False	False	5	onaji
golden-mada-2026-09-14.tsv	PERCENTILE	=PERCENTILE(A1:A5,A1)	5	5	1	onaji
golden-mada-2026-09-14.tsv	PERCENTILE	=PERCENTILE(9,A1:A5)	9	9	5	onaji
golden-mada-2026-09-14.tsv	PERCENTILE	=PERCENTILE(A1:A5,A1:A5>2)	1	1	5	onaji
golden-mada-2026-09-14.tsv	PERCENTILE	=PERCENTILE(A1:A5,0.5)	3	3	1	onaji
golden-mada-2026-09-14.tsv	PERCENTILE.EXC	=PERCENTILE.EXC(A1:A5,0.5)	3	3	1	onaji
golden-mada-2026-09-14.tsv	QUARTILE	=QUARTILE(A1:A5,B1:B5)	3	3	5	onaji
golden-mada-2026-09-14.tsv	QUARTILE	=QUARTILE(A1:A5,2)	3	3	1	onaji
golden-mada-2026-09-14.tsv	QUARTILE	=QUARTILE(A1:A5,A1)	2	2	1	onaji
golden-mada-2026-09-14.tsv	QUARTILE	=QUARTILE(9,A1:A5)	9	9	5	onaji
golden-mada-2026-09-14.tsv	QUARTILE	=QUARTILE(A1:A5,A1:A5>2)	1	1	5	onaji
golden-mada-2026-09-14.tsv	QUARTILE	=QUARTILE(A1:A5,0.5)	1	1	1	onaji
golden-mada-2026-09-14.tsv	QUARTILE.EXC	=QUARTILE.EXC(A1:A5,B1:B5)	3	3	5	onaji
golden-mada-2026-09-14.tsv	QUARTILE.EXC	=QUARTILE.EXC(A1:A5,2)	3	3	1	onaji
golden-mada-2026-09-14.tsv	QUARTILE.EXC	=QUARTILE.EXC(A1:A5,A1)	1.5	1.5	1	onaji
golden-mada-2026-09-14.tsv	ROUNDDOWN	=ROUNDDOWN(A1:A5,B1:B5)	1	1	5	onaji
golden-mada-2026-09-14.tsv	ROUNDDOWN	=ROUNDDOWN(A1:A5,2)	1	1	5	onaji
golden-mada-2026-09-14.tsv	ROUNDDOWN	=ROUNDDOWN(A1:A5,A1)	1	1	5	onaji
golden-mada-2026-09-14.tsv	ROUNDDOWN	=ROUNDDOWN(9,A1:A5)	9	9	5	onaji
golden-mada-2026-09-14.tsv	ROUNDDOWN	=ROUNDDOWN(A1:A5,A1:A5>2)	1	1	5	onaji
golden-mada-2026-09-14.tsv	ROUNDDOWN	=ROUNDDOWN(A1:A5,0.5)	1	1	5	onaji
golden-mada-2026-09-14.tsv	SUBTOTAL	=SUBTOTAL(A1:A5,B1:B5)	6	6	5	onaji
golden-mada-2026-09-14.tsv	SUBTOTAL	=SUBTOTAL(A1:A5,A1)	1	1	5	onaji
golden-mada-2026-09-14.tsv	SUBTOTAL	=SUBTOTAL(A1,A1:A5,B1:B5)	4.5	4.5	1	onaji
golden-mada-2026-09-14.tsv	SUBTOTAL	=SUBTOTAL(9,A1:A5)	15	15	1	onaji
golden-mada-2026-09-14.tsv	T.TEST	=T.TEST(A1:A5,B1:B5,1,1)	0.006617799781841345	0.0066177997818413449	1	★chigau★
golden-mada-2026-09-14.tsv	TEXTJOIN	=TEXTJOIN(A1:A5,2,3)	3	3	1	onaji
golden-mada-2026-09-14.tsv	TEXTJOIN	=TEXTJOIN(A1:B5,2,FALSE)	FALSE	FALSE	1	onaji
golden-mada-2026-09-14.tsv	TEXTJOIN	=TEXTJOIN(A1:A5,1,B1:B5,1)	214263841051	214263841051	1	onaji
golden-mada-2026-09-14.tsv	TEXTJOIN	=TEXTJOIN(A1:A5,B1:B5,1)	1	1	5	onaji
golden-mada-2026-09-14.tsv	TEXTJOIN	=TEXTJOIN(A1,A1:A5,B1:B5)	2141618110	2141618110	5	onaji
golden-mada-2026-09-14.tsv	TEXTJOIN	=TEXTJOIN(A1,A1:A5,0)	0	0	5	onaji
golden-mada-2026-09-14.tsv	TEXTJOIN	=TEXTJOIN(",",TRUE,A1:A5)	1,2,3,4,5	1,2,3,4,5	1	onaji
golden-mada-2026-09-14.tsv	TEXTJOIN	=TEXTJOIN(A1:A5,B1:B5,1,1)	111	111	5	onaji
golden-mada-2026-09-14.tsv	TEXTJOIN	=TEXTJOIN(A1:B5,1,D1:D2)	45292146023	45292146023	1	onaji
golden-mada-2026-09-14.tsv	TEXTJOIN	=TEXTJOIN(A1:A5,1,0)	0	0	1	onaji
golden-mada-2026-09-14.tsv	TEXTJOIN	=TEXTJOIN(A1:B5,1,A1:A2)	112	112	1	onaji
golden-mada-2026-09-14.tsv	TTEST	=TTEST(A1:A5,B1:B5,1,1)	0.006617799781841345	0.0066177997818413449	1	★chigau★
golden-mada-2026-09-14.tsv	VLOOKUP	=VLOOKUP(A1,A1:B5,2,FALSE)	2	2	1	onaji
golden-mada-2026-09-14.tsv	VLOOKUP	=VLOOKUP(A1,A1:B5,2)	2	2	1	onaji
golden-mada-2026-09-14.tsv	XLOOKUP	=XLOOKUP(A1:A5,1,B1:B5,1)	2	2	5	onaji
golden-mada-2026-09-14.tsv	XLOOKUP	=XLOOKUP(A1,A1:A5,B1:B5)	2	2	1	onaji
golden-mada-2026-09-14.tsv	XLOOKUP	=XLOOKUP(A1:A5,1,0)	0	0	5	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=IF(A1:A5>2,1,2)	2	2	5	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=IF(TRUE,A1:A5,2)	1	1	5	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=IFERROR(A1:A5,"x")	1	1	5	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(1,A1:A5)	3	3	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(2,A1:A5)	5	5	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(3,E1:E5)	4	4	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(4,A1:A5)	5	5	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(5,A1:A5)	1	1	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(6,A1:A5)	120	120	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(7,A1:A5)	1.5811388300841898	1.5811388300841898	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(8,A1:A5)	1.4142135623730951	1.4142135623730951	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(9,A1:A5)	15	15	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(10,A1:A5)	2.5	2.5	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(11,A1:A5)	2	2	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(101,A1:A5)	3	3	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(103,E1:E5)	4	4	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(109,A1:A5)	15	15	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(111,A1:A5)	2	2	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(9,A1:A6)	15	15	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(2,A1:A6)	5	5	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUM(A1:A6)	30	30	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(9,A1:A5,B1:B5)	45	45	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(9,E1:E5)	110	110	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(9,D1:D5)	0	0	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(0,A1:A5)	#VALUE!	-2146826273	1	★chigau★
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(12,A1:A5)	#VALUE!	-2146826273	1	★chigau★
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(9.5,A1:A5)	15	15	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL(109.5,A1:A5)	15	15	1	onaji
golden-nokori4-kimari-2026-09-15.tsv	J1	=SUBTOTAL("9",A1:A5)	15	15	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH(6,C1:C5,-1)	3	3	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH(7,C1:C5,-1)	2	2	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH(10,C1:C5,-1)	1	1	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH(2,C1:C5,-1)	5	5	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH(1,C1:C5,-1)	5	5	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH(11,C1:C5,-1)	#N/A	-2146826246	1	★chigau★
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH(4,F1:F5,-1)	1	1	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH(3,F1:F5,-1)	1	1	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH(5,F1:F5,-1)	1	1	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH(1,F1:F5,-1)	2	2	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH(2,F1:F5,1)	#N/A	-2146826246	1	★chigau★
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH(4,F1:F5,1)	3	3	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH(3,A1:B5,0)	#N/A	-2146826246	1	★chigau★
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH(3,A1:B5,1)	#N/A	-2146826246	1	★chigau★
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH(99,A1:B5,0)	#N/A	-2146826246	1	★chigau★
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH(9,E1:E5,1)	3	3	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH(3,E1:E5,1)	2	2	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH(4,E1:E5,1)	2	2	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH(0,E1:E5,1)	#N/A	-2146826246	1	★chigau★
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH(5,E1:E5,1)	3	3	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH("a*b",D1:D3,0)	1	1	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH("a~*b",D1:D3,0)	1	1	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH("p~?q",D1:D3,0)	2	2	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH("p?q",D1:D3,0)	2	2	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH("~*",D1:D3,0)	#N/A	-2146826246	1	★chigau★
golden-tana-12-13-2026-09-15.tsv	N1	=INDEX(H1:J1,2)	8	8	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=INDEX(H1:J1,1,2)	8	8	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=INDEX(H1:J1,2,1)	#REF!	-2146826265	1	★chigau★
golden-tana-12-13-2026-09-15.tsv	N1	=INDEX(H1:J1,0,2)	8	8	1	onaji
golden-tana-12-13-2026-09-15.tsv	N1	=MATCH(8,H1:J1,0)	2	2	1	onaji
golden-yosoku-2026-09-07.tsv	AREAS	=AREAS(A1:B3)	1	1	1	onaji
golden-yosoku-2026-09-07.tsv	AREAS	=AREAS((A1:B3,D1:D2))	2	2	1	onaji
golden-yosoku-2026-09-07.tsv	TRIMRANGE	=ROWS(TRIMRANGE(A1:A10))	1	-2146826265	1	★chigau★
golden-yosoku-2026-09-07.tsv	TRIMRANGE	=COLUMNS(TRIMRANGE(A1:D1))	1	-2146826265	1	★chigau★
#
# ★★数★★
#   式 ............... 1326本
#   ★昔と 同じ★ ..... 1176本
#   ★★昔と 違う★★ .. 147本
#   ★★溢れた★★ ..... 621本（★2マス 以上＝昔の 紙は 1マス目しか 見て いない★）
#   打てない .......... 3本
#   ★材料が 書いて いない 紙 ... 7枚★（★その 紙は 前の 盤面の まま＝数を 信じない★）
#   ★対照★ SUM(A1:A5)=15（待つ 15）／SEQUENCE(2) の 2マス目=2（待つ 2）⇒ 2/2
#   かかった 秒 ....... 49.4
