# ★答えを 1度も 確かめていない 関数を 実Excel に 聞いた★
# 取った 日 … 2026-09-08 ／ ★司さん「答え確かめて」★
# ★どの Excel で 打ったか★ … 版 16.0 ／ build 20326
# ★やり方★ 引数の 形を 53 通り 用意し、★実Excel が 誤りに しなかった 形を 全部★ 採る
#   ⇒★人が 決めるのは 形の 候補だけ／どれが 正しいかは 実Excel が 決める★
#   ⇒★1本だけだと『当たり前の 答え』で 通ってしまう★ので ★当たった 形は 全部 残す★
# ★材料★ A1:A5=1..5 ／ B1:B5=2,4,6,8,10 ／ D1=2024/1/1 ／ D2=2026/1/1
# ★数★ 関数 346個 ／ 呼び方が 見つかった 316 個 ／ 見つからない 30 個 ／ 式 3599 本
# ★呼び方が 見つからない★ … 
# ★呼び方が 見つからない★ … BINOM.DIST BINOM.DIST.RANGE BINOM.INV BINOMDIST CRITBINOM CUMIPMT CUMPRINC DAVERAGE DCOUNTA DGET DMAX DMIN DPRODUCT DSTDEV DSTDEVP DVAR DVARP HLOOKUP MAKEARRAY MAP MIRR NEGBINOM.DIST NEGBINOMDIST PERCENTILE.EXC RATE REDUCE SCAN T.TEST TTEST XIRR
# 関数	式	実Excel の 答え	型
PRODUCT	=PRODUCT(A2)	2	Double
PRODUCT	=PRODUCT(A1:A5)	120	Double
PRODUCT	=PRODUCT(B1:B5)	3840	Double
PRODUCT	=PRODUCT(A1:B5)	460800	Double
PRODUCT	=PRODUCT(2)	2	Double
PRODUCT	=PRODUCT(2,3)	6	Double
PRODUCT	=PRODUCT(2,3,4)	24	Double
PRODUCT	=PRODUCT(2,3,4,5)	120	Double
PRODUCT	=PRODUCT(1,2,3,4,5)	120	Double
PRODUCT	=PRODUCT(1,2,3,4,5,6)	720	Double
PRODUCT	=PRODUCT(1,2,3,4,5,6,7)	5040	Double
PRODUCT	=PRODUCT(0.5)	0.5	Double
PRODUCT	=PRODUCT(0.5,1)	0.5	Double
PRODUCT	=PRODUCT(0.5,1,2)	1	Double
PRODUCT	=PRODUCT(0.5,1,2,3)	3	Double
PRODUCT	=PRODUCT(0.5,1,2,3,4)	12	Double
PRODUCT	=PRODUCT("2024-01-15")	45306	Double
PRODUCT	=PRODUCT("12:30")	0.52083333333333337	Double
PRODUCT	=PRODUCT("101",2)	202	Double
PRODUCT	=PRODUCT(A1:A5,B1:B5)	460800	Double
PRODUCT	=PRODUCT(A1:A5,2)	240	Double
PRODUCT	=PRODUCT(A1:A5,2,3)	720	Double
PRODUCT	=PRODUCT(A1:B5,2,FALSE)	0	Double
PRODUCT	=PRODUCT(A1:A5,A1)	120	Double
PRODUCT	=PRODUCT(A1:A5,1,B1:B5,1)	460800	Double
PRODUCT	=PRODUCT(D1)	45292	Double
PRODUCT	=PRODUCT(D1,D2)	2084473716	Double
PRODUCT	=PRODUCT(D1,2)	90584	Double
PRODUCT	=PRODUCT(D1,D2,1)	2084473716	Double
PRODUCT	=PRODUCT(D1,D2,0)	0	Double
PRODUCT	=PRODUCT(D1,D2,0.05,0.1,100,2,0)	0	Double
PRODUCT	=PRODUCT(D1,D2,0.05,0.1,2)	20844737.160000004	Double
PRODUCT	=PRODUCT(D1,D2,0.05,100,2)	20844737160.000004	Double
PRODUCT	=PRODUCT(TRUE)	1	Double
PRODUCT	=PRODUCT(FALSE)	0	Double
PRODUCT	=PRODUCT(2,TRUE)	2	Double
PRODUCT	=PRODUCT(2,3,TRUE)	6	Double
PRODUCT	=PRODUCT(A1:A5,B1:B5,1)	460800	Double
PRODUCT	=PRODUCT(2,3,4,5,6)	720	Double
PRODUCT	=PRODUCT(-2)	-2	Double
PRODUCT	=PRODUCT(2.5,1)	2.5	Double
PROPER	=PROPER(A1)	1	String
PROPER	=PROPER(A2)	2	String
PROPER	=PROPER(A1:A5)	1	String
PROPER	=PROPER(B1:B5)	2	String
PROPER	=PROPER(2)	2	String
PROPER	=PROPER(0.5)	0.5	String
PROPER	=PROPER("あ")	あ	String
PROPER	=PROPER("IV")	Iv	String
PROPER	=PROPER("MMXXIV")	Mmxxiv	String
PROPER	=PROPER("2024-01-15")	2024-01-15	String
PROPER	=PROPER("12:30")	12:30	String
PROPER	=PROPER(D1)	45292	String
PROPER	=PROPER(TRUE)	True	String
PROPER	=PROPER(FALSE)	False	String
PROPER	=PROPER(-2)	-2	String
PV	=PV(2,3,4)	-1.9259259259259258	Double
PV	=PV(2,3,4,5)	-2.1111111111111112	Double
PV	=PV(1,2,3,4,5)	-5.5	Double
PV	=PV(0.5,1,2)	-1.3333333333333333	Double
PV	=PV(0.5,1,2,3)	-3.3333333333333335	Double
PV	=PV(0.5,1,2,3,4)	-4	Double
PV	=PV(A1:A5,2,3)	-2.25	Double
PV	=PV(A1:A5,1,B1:B5,1)	-1.5	Double
PV	=PV(2,3,TRUE)	-0.48148148148148145	Double
PV	=PV(A1:A5,B1:B5,1)	-0.75	Double
PV	=PV(2,3,4,5,6)	-5.9629629629629628	Double
QUARTILE.INC	=QUARTILE.INC(2,3)	2	Double
QUARTILE.INC	=QUARTILE.INC(0.5,1)	0.5	Double
QUARTILE.INC	=QUARTILE.INC("101",2)	101	Double
QUARTILE.INC	=QUARTILE.INC(A1:A5,B1:B5)	3	Double
QUARTILE.INC	=QUARTILE.INC(A1:A5,2)	3	Double
QUARTILE.INC	=QUARTILE.INC(A1:A5,A1)	2	Double
QUARTILE.INC	=QUARTILE.INC(D1,2)	45292	Double
QUARTILE.INC	=QUARTILE.INC(2,TRUE)	2	Double
QUARTILE.INC	=QUARTILE.INC(2.5,1)	2.5	Double
QUOTIENT	=QUOTIENT(2,3)	0	Double
QUOTIENT	=QUOTIENT(0.5,1)	0	Double
QUOTIENT	=QUOTIENT("101",2)	50	Double
QUOTIENT	=QUOTIENT(D1,D2)	0	Double
QUOTIENT	=QUOTIENT(D1,2)	22646	Double
QUOTIENT	=QUOTIENT(2.5,1)	2	Double
RADIANS	=RADIANS(A1)	0.017453292519943295	Double
RADIANS	=RADIANS(A2)	0.034906585039886591	Double
RADIANS	=RADIANS(A1:A5)	0.017453292519943295	Double
RADIANS	=RADIANS(B1:B5)	0.034906585039886591	Double
RADIANS	=RADIANS(2)	0.034906585039886591	Double
RADIANS	=RADIANS(0.5)	0.0087266462599716477	Double
RADIANS	=RADIANS("2024-01-15")	790.73887090855089	Double
RADIANS	=RADIANS("12:30")	0.0090902565208038	Double
RADIANS	=RADIANS(D1)	790.49452481327171	Double
RADIANS	=RADIANS(TRUE)	0.017453292519943295	Double
RADIANS	=RADIANS(FALSE)	0	Double
RADIANS	=RADIANS(-2)	-0.034906585039886591	Double
RAND	=RAND()	0.5098007702462487	Double
RANDBETWEEN	=RANDBETWEEN(2,3)	3	Double
RANDBETWEEN	=RANDBETWEEN(0.5,1)	1	Double
RANDBETWEEN	=RANDBETWEEN(D1,D2)	45895	Double
RANK.AVG	=RANK.AVG(A1:A5,A1)	1	Double
RANK.EQ	=RANK.EQ(A1:A5,A1)	1	Double
REPLACE	=REPLACE(2,3,4,5)	25	String
REPLACE	=REPLACE(0.5,1,2,3)	35	String
REPLACE	=REPLACE(A1:A5,1,B1:B5,1)	1	String
REPT	=REPT(2,3)	222	String
REPT	=REPT(0.5,1)	0.5	String
REPT	=REPT("あ",1)	あ	String
REPT	=REPT("あいう",2)	あいうあいう	String
REPT	=REPT("101",2)	101101	String
REPT	=REPT(A1:A5,B1:B5)	11	String
REPT	=REPT(A1:A5,2)	11	String
REPT	=REPT(A1:A5,A1)	1	String
REPT	=REPT(D1,2)	4529245292	String
REPT	=REPT(2,TRUE)	2	String
REPT	=REPT(2.5,1)	2.5	String
RIGHT	=RIGHT(A1)	1	String
RIGHT	=RIGHT(A2)	2	String
RIGHT	=RIGHT(A1:A5)	1	String
RIGHT	=RIGHT(B1:B5)	2	String
RIGHT	=RIGHT(2)	2	String
RIGHT	=RIGHT(2,3)	2	String
RIGHT	=RIGHT(0.5)	5	String
RIGHT	=RIGHT(0.5,1)	5	String
RIGHT	=RIGHT("あ")	あ	String
RIGHT	=RIGHT("あ",1)	あ	String
RIGHT	=RIGHT("あいう",2)	いう	String
RIGHT	=RIGHT("IV")	V	String
RIGHT	=RIGHT("MMXXIV")	V	String
RIGHT	=RIGHT("2024-01-15")	5	String
RIGHT	=RIGHT("12:30")	0	String
RIGHT	=RIGHT("101",2)	01	String
RIGHT	=RIGHT(A1:A5,B1:B5)	1	String
RIGHT	=RIGHT(A1:A5,2)	1	String
RIGHT	=RIGHT(A1:A5,A1)	1	String
RIGHT	=RIGHT(D1)	2	String
RIGHT	=RIGHT(D1,D2)	45292	String
RIGHT	=RIGHT(D1,2)	92	String
RIGHT	=RIGHT(TRUE)	E	String
RIGHT	=RIGHT(FALSE)	E	String
RIGHT	=RIGHT(2,TRUE)	2	String
RIGHT	=RIGHT(-2)	2	String
RIGHT	=RIGHT(2.5,1)	5	String
ROMAN	=ROMAN(A1)	I	String
ROMAN	=ROMAN(A2)	II	String
ROMAN	=ROMAN(A1:A5)	I	String
ROMAN	=ROMAN(B1:B5)	II	String
ROMAN	=ROMAN(2)	II	String
ROMAN	=ROMAN(2,3)	II	String
ROMAN	=ROMAN(0.5)		String
ROMAN	=ROMAN(0.5,1)		String
ROMAN	=ROMAN("12:30")		String
ROMAN	=ROMAN("101",2)	CI	String
ROMAN	=ROMAN(A1:A5,B1:B5)	I	String
ROMAN	=ROMAN(A1:A5,2)	I	String
ROMAN	=ROMAN(A1:A5,A1)	I	String
ROMAN	=ROMAN(TRUE)	I	String
ROMAN	=ROMAN(FALSE)		String
ROMAN	=ROMAN(2,TRUE)	II	String
ROMAN	=ROMAN(2.5,1)	II	String
ROUNDUP	=ROUNDUP(2,3)	2	Double
ROUNDUP	=ROUNDUP(0.5,1)	0.5	Double
ROUNDUP	=ROUNDUP("101",2)	101	Double
ROUNDUP	=ROUNDUP(A1:A5,B1:B5)	1	Double
ROUNDUP	=ROUNDUP(A1:A5,2)	1	Double
ROUNDUP	=ROUNDUP(A1:A5,A1)	1	Double
ROUNDUP	=ROUNDUP(D1,D2)	45292	Double
ROUNDUP	=ROUNDUP(D1,2)	45292	Double
ROUNDUP	=ROUNDUP(2,TRUE)	2	Double
ROUNDUP	=ROUNDUP(2.5,1)	2.5	Double
ROW	=ROW()	1	Double
ROW	=ROW(A1)	1	Double
ROW	=ROW(A2)	2	Double
ROW	=ROW(A1:A5)	1	Double
ROW	=ROW(B1:B5)	1	Double
ROW	=ROW(A1:B5)	1	Double
ROW	=ROW(D1)	1	Double
RRI	=RRI(2,3,4)	0.15470053837925146	Double
RRI	=RRI(0.5,1,2)	3	Double
RRI	=RRI(A1:A5,2,3)	0.5	Double
RRI	=RRI(D1,D2,1)	-0.00023703135232888695	Double
RRI	=RRI(D1,D2,0)	-1	Double
RRI	=RRI(2,3,TRUE)	-0.42264973081037427	Double
RRI	=RRI(A1:A5,B1:B5,1)	-0.5	Double
RSQ	=RSQ(A1:A5,B1:B5)	0.99999999999999956	Double
SEARCH	=SEARCH(A1:A5,A1)	1	Double
SEC	=SEC(A1)	1.8508157176809255	Double
SEC	=SEC(A2)	-2.4029979617223809	Double
SEC	=SEC(A1:A5)	1.8508157176809255	Double
SEC	=SEC(B1:B5)	-2.4029979617223809	Double
SEC	=SEC(2)	-2.4029979617223809	Double
SEC	=SEC(0.5)	1.139493927324549	Double
SEC	=SEC("2024-01-15")	-2.171990813197596	Double
SEC	=SEC("12:30")	1.1528642527757273	Double
SEC	=SEC(D1)	-1.06120527692117	Double
SEC	=SEC(TRUE)	1.8508157176809255	Double
SEC	=SEC(FALSE)	1	Double
SEC	=SEC(-2)	-2.4029979617223809	Double
SECH	=SECH(A1)	0.64805427366388546	Double
SECH	=SECH(A2)	0.26580222883407972	Double
SECH	=SECH(A1:A5)	0.64805427366388546	Double
SECH	=SECH(B1:B5)	0.26580222883407972	Double
SECH	=SECH(2)	0.26580222883407972	Double
SECH	=SECH(0.5)	0.886818883970074	Double
SECH	=SECH("2024-01-15")	0	Double
SECH	=SECH("12:30")	0.87817312991256913	Double
SECH	=SECH(D1)	0	Double
SECH	=SECH(TRUE)	0.64805427366388546	Double
SECH	=SECH(FALSE)	1	Double
SECH	=SECH(-2)	0.26580222883407972	Double
SECOND	=SECOND(A1)	0	Double
SECOND	=SECOND(A2)	0	Double
SECOND	=SECOND(A1:A5)	0	Double
SECOND	=SECOND(B1:B5)	0	Double
SECOND	=SECOND(2)	0	Double
SECOND	=SECOND(0.5)	0	Double
SECOND	=SECOND("2024-01-15")	0	Double
SECOND	=SECOND("12:30")	0	Double
SECOND	=SECOND(D1)	0	Double
SECOND	=SECOND(TRUE)	0	Double
SECOND	=SECOND(FALSE)	0	Double
SEQUENCE	=SEQUENCE(A1)	1	Double
SEQUENCE	=SEQUENCE(A2)	1	Double
SEQUENCE	=SEQUENCE(A1:A5)	1	Double
SEQUENCE	=SEQUENCE(B1:B5)	1	Double
SEQUENCE	=SEQUENCE(2)	1	Double
SEQUENCE	=SEQUENCE(2,3)	1	Double
SEQUENCE	=SEQUENCE(2,3,4)	4	Double
SEQUENCE	=SEQUENCE(2,3,4,5)	4	Double
SEQUENCE	=SEQUENCE("2024-01-15")	1	Double
SEQUENCE	=SEQUENCE("101",2)	1	Double
SEQUENCE	=SEQUENCE(A1:A5,B1:B5)	1	Double
SEQUENCE	=SEQUENCE(A1:A5,2)	1	Double
SEQUENCE	=SEQUENCE(A1:A5,2,3)	3	Double
SEQUENCE	=SEQUENCE(A1:A5,A1)	1	Double
SEQUENCE	=SEQUENCE(A1:A5,1,B1:B5,1)	2	Double
SEQUENCE	=SEQUENCE(D1)	1	Double
SEQUENCE	=SEQUENCE(D1,D2)	0	Double
SEQUENCE	=SEQUENCE(D1,2)	1	Double
SEQUENCE	=SEQUENCE(D1,D2,1)	0	Double
SEQUENCE	=SEQUENCE(D1,D2,0)	0	Double
SEQUENCE	=SEQUENCE(TRUE)	1	Double
SEQUENCE	=SEQUENCE(2,TRUE)	1	Double
SEQUENCE	=SEQUENCE(2,3,TRUE)	1	Double
SEQUENCE	=SEQUENCE(A1:A5,B1:B5,1)	1	Double
SEQUENCE	=SEQUENCE(2.5,1)	1	Double
SERIESSUM	=SERIESSUM(2,3,4,5)	40	Double
SERIESSUM	=SERIESSUM(0.5,1,2,3)	1.5	Double
SHEET	=SHEET()	1	Double
SHEET	=SHEET(A1)	1	Double
SHEET	=SHEET(A2)	1	Double
SHEET	=SHEET(A1:A5)	1	Double
SHEET	=SHEET(B1:B5)	1	Double
SHEET	=SHEET(A1:B5)	1	Double
SHEET	=SHEET(D1)	1	Double
SHEETS	=SHEETS()	1	Double
SHEETS	=SHEETS(A1)	1	Double
SHEETS	=SHEETS(A2)	1	Double
SHEETS	=SHEETS(A1:A5)	1	Double
SHEETS	=SHEETS(B1:B5)	1	Double
SHEETS	=SHEETS(A1:B5)	1	Double
SHEETS	=SHEETS(D1)	1	Double
SIGN	=SIGN(A1)	1	Double
SIGN	=SIGN(A2)	1	Double
SIGN	=SIGN(A1:A5)	1	Double
SIGN	=SIGN(B1:B5)	1	Double
SIGN	=SIGN(2)	1	Double
SIGN	=SIGN(0.5)	1	Double
SIGN	=SIGN("2024-01-15")	1	Double
SIGN	=SIGN("12:30")	1	Double
SIGN	=SIGN(D1)	1	Double
SIGN	=SIGN(TRUE)	1	Double
SIGN	=SIGN(FALSE)	0	Double
SIGN	=SIGN(-2)	-1	Double
SIN	=SIN(A1)	0.8414709848078965	Double
SIN	=SIN(A2)	0.90929742682568171	Double
SIN	=SIN(A1:A5)	0.8414709848078965	Double
SIN	=SIN(B1:B5)	0.90929742682568171	Double
SIN	=SIN(2)	0.90929742682568171	Double
SIN	=SIN(0.5)	0.479425538604203	Double
SIN	=SIN("2024-01-15")	-0.88770789040040643	Double
SIN	=SIN("12:30")	0.49760314788195076	Double
SIN	=SIN(D1)	0.33469995622223603	Double
SIN	=SIN(TRUE)	0.8414709848078965	Double
SIN	=SIN(FALSE)	0	Double
SIN	=SIN(-2)	-0.90929742682568171	Double
SINH	=SINH(A1)	1.1752011936438014	Double
SINH	=SINH(A2)	3.626860407847019	Double
SINH	=SINH(A1:A5)	1.1752011936438014	Double
SINH	=SINH(B1:B5)	3.626860407847019	Double
SINH	=SINH(2)	3.626860407847019	Double
SINH	=SINH(0.5)	0.52109530549374738	Double
SINH	=SINH("12:30")	0.54470230152648924	Double
SINH	=SINH(TRUE)	1.1752011936438014	Double
SINH	=SINH(FALSE)	0	Double
SINH	=SINH(-2)	-3.626860407847019	Double
SKEW	=SKEW(A1:A5)	0	Double
SKEW	=SKEW(B1:B5)	0	Double
SKEW	=SKEW(A1:B5)	0.82008341001191332	Double
SKEW	=SKEW(2,3,4)	0	Double
SKEW	=SKEW(2,3,4,5)	0	Double
SKEW	=SKEW(1,2,3,4,5)	0	Double
SKEW	=SKEW(1,2,3,4,5,6)	0	Double
SKEW	=SKEW(1,2,3,4,5,6,7)	0	Double
SKEW	=SKEW(0.5,1,2)	0.93521952958282351	Double
SKEW	=SKEW(0.5,1,2,3)	0.48156304844926989	Double
SKEW	=SKEW(0.5,1,2,3,4)	0.3066279347281074	Double
SKEW	=SKEW(A1:A5,B1:B5)	0.82008341001191343	Double
SKEW	=SKEW(A1:A5,2)	0.41807152029954237	Double
SKEW	=SKEW(A1:A5,2,3)	0.3521330250039606	Double
SKEW	=SKEW(A1:B5,2,FALSE)	0.84673586213411534	Double
SKEW	=SKEW(A1:A5,A1)	0.38273277230987229	Double
SKEW	=SKEW(A1:A5,1,B1:B5,1)	0.95198440254275052	Double
SKEW	=SKEW(D1,D2,1)	-1.7305526908515692	Double
SKEW	=SKEW(D1,D2,0)	-1.7305527564571039	Double
SKEW	=SKEW(D1,D2,0.05,0.1,100,2,0)	1.2300090601371023	Double
SKEW	=SKEW(D1,D2,0.05,0.1,2)	0.6090680540541249	Double
SKEW	=SKEW(D1,D2,0.05,100,2)	0.60905683858569437	Double
SKEW	=SKEW(2,3,TRUE)	0	Double
SKEW	=SKEW(A1:A5,B1:B5,1)	0.87071926085443208	Double
SKEW	=SKEW(2,3,4,5,6)	0	Double
SKEW.P	=SKEW.P(A1:A5)	0	Double
SKEW.P	=SKEW.P(B1:B5)	0	Double
SKEW.P	=SKEW.P(A1:B5)	0.69155505252143479	Double
SKEW.P	=SKEW.P(2,3,4)	0	Double
SKEW.P	=SKEW.P(2,3,4,5)	0	Double
SKEW.P	=SKEW.P(1,2,3,4,5)	0	Double
SKEW.P	=SKEW.P(1,2,3,4,5,6)	0	Double
SKEW.P	=SKEW.P(1,2,3,4,5,6,7)	0	Double
SKEW.P	=SKEW.P(0.5,1,2)	0.3818017741606059	Double
SKEW.P	=SKEW.P(0.5,1,2,3)	0.2780305556539629	Double
SKEW.P	=SKEW.P(0.5,1,2,3,4)	0.20569227175572466	Double
SKEW.P	=SKEW.P(A1:A5,B1:B5)	0.69155505252143479	Double
SKEW.P	=SKEW.P(A1:A5,2)	0.30531626975805137	Double
SKEW.P	=SKEW.P(A1:A5,2,3)	0.2716765269519808	Double
SKEW.P	=SKEW.P(A1:B5,2,FALSE)	0.73698897046966871	Double
SKEW.P	=SKEW.P(A1:A5,A1)	0.27950849718747423	Double
SKEW.P	=SKEW.P(A1:A5,1,B1:B5,1)	0.82859606650513717	Double
SKEW.P	=SKEW.P(D1,D2,1)	-0.70649517759779112	Double
SKEW.P	=SKEW.P(D1,D2,0)	-0.70649520438113844	Double
SKEW.P	=SKEW.P(D1,D2,0.05,0.1,100,2,0)	0.948972592314395	Double
SKEW.P	=SKEW.P(D1,D2,0.05,0.1,2)	0.40857527153656237	Double
SKEW.P	=SKEW.P(D1,D2,0.05,100,2)	0.40856774797161838	Double
SKEW.P	=SKEW.P(2,3,TRUE)	0	Double
SKEW.P	=SKEW.P(A1:A5,B1:B5,1)	0.74717841686424824	Double
SKEW.P	=SKEW.P(2,3,4,5,6)	0	Double
SLN	=SLN(2,3,4)	-0.25	Double
SLN	=SLN(0.5,1,2)	-0.25	Double
SLN	=SLN(A1:A5,2,3)	-0.33333333333333331	Double
SLN	=SLN(D1,D2,1)	-731	Double
SLN	=SLN(2,3,TRUE)	-1	Double
SLN	=SLN(A1:A5,B1:B5,1)	-1	Double
SLOPE	=SLOPE(A1:A5,B1:B5)	0.5	Double
SMALL	=SMALL(0.5,1)	0.5	Double
SMALL	=SMALL(A1:A5,B1:B5)	2	Double
SMALL	=SMALL(A1:A5,2)	2	Double
SMALL	=SMALL(A1:A5,A1)	1	Double
SMALL	=SMALL(2,TRUE)	2	Double
SMALL	=SMALL(2.5,1)	2.5	Double
SQRT	=SQRT(A1)	1	Double
SQRT	=SQRT(A2)	1.4142135623730951	Double
SQRT	=SQRT(A1:A5)	1	Double
SQRT	=SQRT(B1:B5)	1.4142135623730951	Double
SQRT	=SQRT(2)	1.4142135623730951	Double
SQRT	=SQRT(0.5)	0.70710678118654757	Double
SQRT	=SQRT("2024-01-15")	212.85206130080113	Double
SQRT	=SQRT("12:30")	0.72168783648703227	Double
SQRT	=SQRT(D1)	212.81917206868371	Double
SQRT	=SQRT(TRUE)	1	Double
SQRT	=SQRT(FALSE)	0	Double
SQRTPI	=SQRTPI(A1)	1.7724538509055159	Double
SQRTPI	=SQRTPI(A2)	2.5066282746310002	Double
SQRTPI	=SQRTPI(2)	2.5066282746310002	Double
SQRTPI	=SQRTPI(0.5)	1.2533141373155001	Double
SQRTPI	=SQRTPI("2024-01-15")	377.27045572578191	Double
SQRTPI	=SQRTPI("12:30")	1.2791583849331107	Double
SQRTPI	=SQRTPI(D1)	377.21216107966205	Double
STANDARDIZE	=STANDARDIZE(2,3,4)	-0.25	Double
STANDARDIZE	=STANDARDIZE(0.5,1,2)	-0.25	Double
STANDARDIZE	=STANDARDIZE(A1:A5,2,3)	-0.33333333333333331	Double
STANDARDIZE	=STANDARDIZE(D1,D2,1)	-731	Double
STANDARDIZE	=STANDARDIZE(2,3,TRUE)	-1	Double
STANDARDIZE	=STANDARDIZE(A1:A5,B1:B5,1)	-1	Double
STDEV	=STDEV(A1:A5)	1.5811388300841898	Double
STDEV	=STDEV(B1:B5)	3.1622776601683795	Double
STDEV	=STDEV(A1:B5)	2.8382310609877335	Double
STDEV	=STDEV(2,3)	0.70710678118654757	Double
STDEV	=STDEV(2,3,4)	1	Double
STDEV	=STDEV(2,3,4,5)	1.2909944487358056	Double
STDEV	=STDEV(1,2,3,4,5)	1.5811388300841898	Double
STDEV	=STDEV(1,2,3,4,5,6)	1.8708286933869707	Double
STDEV	=STDEV(1,2,3,4,5,6,7)	2.1602468994692869	Double
STDEV	=STDEV(0.5,1)	0.35355339059327379	Double
STDEV	=STDEV(0.5,1,2)	0.76376261582597338	Double
STDEV	=STDEV(0.5,1,2,3)	1.1086778913041726	Double
STDEV	=STDEV(0.5,1,2,3,4)	1.4317821063276353	Double
STDEV	=STDEV("101",2)	70.0035713374682	Double
STDEV	=STDEV(A1:A5,B1:B5)	2.8382310609877335	Double
STDEV	=STDEV(A1:A5,2)	1.4719601443879746	Double
STDEV	=STDEV(A1:A5,2,3)	1.3451854182690983	Double
STDEV	=STDEV(A1:B5,2,FALSE)	2.937479851639476	Double
STDEV	=STDEV(A1:A5,A1)	1.6329931618554521	Double
STDEV	=STDEV(A1:A5,1,B1:B5,1)	2.9063670960444234	Double
STDEV	=STDEV(D1,D2)	516.89505704736621	Double
STDEV	=STDEV(D1,2)	32024.866119938739	Double
STDEV	=STDEV(D1,D2,1)	26362.326421113394	Double
STDEV	=STDEV(D1,D2,0)	26362.903715890883	Double
STDEV	=STDEV(D1,D2,0.05,0.1,100,2,0)	22269.63941427934	Double
STDEV	=STDEV(D1,D2,0.05,0.1,2)	25008.585626680288	Double
STDEV	=STDEV(D1,D2,0.05,100,2)	24990.380103461812	Double
STDEV	=STDEV(2,TRUE)	0.70710678118654757	Double
STDEV	=STDEV(2,3,TRUE)	1	Double
STDEV	=STDEV(A1:A5,B1:B5,1)	2.8919952219248848	Double
STDEV	=STDEV(2,3,4,5,6)	1.5811388300841898	Double
STDEV	=STDEV(2.5,1)	1.0606601717798212	Double
STDEV.P	=STDEV.P(A1)	0	Double
STDEV.P	=STDEV.P(A2)	0	Double
STDEV.P	=STDEV.P(A1:A5)	1.4142135623730951	Double
STDEV.P	=STDEV.P(B1:B5)	2.8284271247461903	Double
STDEV.P	=STDEV.P(A1:B5)	2.6925824035672519	Double
STDEV.P	=STDEV.P(2)	0	Double
STDEV.P	=STDEV.P(2,3)	0.5	Double
STDEV.P	=STDEV.P(2,3,4)	0.816496580927726	Double
STDEV.P	=STDEV.P(2,3,4,5)	1.1180339887498949	Double
STDEV.P	=STDEV.P(1,2,3,4,5)	1.4142135623730951	Double
STDEV.P	=STDEV.P(1,2,3,4,5,6)	1.707825127659933	Double
STDEV.P	=STDEV.P(1,2,3,4,5,6,7)	2	Double
STDEV.P	=STDEV.P(0.5)	0	Double
STDEV.P	=STDEV.P(0.5,1)	0.25	Double
STDEV.P	=STDEV.P(0.5,1,2)	0.62360956446232352	Double
STDEV.P	=STDEV.P(0.5,1,2,3)	0.960143218483576	Double
STDEV.P	=STDEV.P(0.5,1,2,3,4)	1.2806248474865698	Double
STDEV.P	=STDEV.P("2024-01-15")	0	Double
STDEV.P	=STDEV.P("12:30")	0	Double
STDEV.P	=STDEV.P("101",2)	49.5	Double
STDEV.P	=STDEV.P(A1:A5,B1:B5)	2.6925824035672519	Double
STDEV.P	=STDEV.P(A1:A5,2)	1.3437096247164249	Double
STDEV.P	=STDEV.P(A1:A5,2,3)	1.2453996981544782	Double
STDEV.P	=STDEV.P(A1:B5,2,FALSE)	2.8124228384477008	Double
STDEV.P	=STDEV.P(A1:A5,A1)	1.4907119849998598	Double
STDEV.P	=STDEV.P(A1:A5,1,B1:B5,1)	2.782634642844	Double
STDEV.P	=STDEV.P(D1)	0	Double
STDEV.P	=STDEV.P(D1,D2)	365.5	Double
STDEV.P	=STDEV.P(D1,2)	22645	Double
STDEV.P	=STDEV.P(D1,D2,1)	21524.749388139742	Double
STDEV.P	=STDEV.P(D1,D2,0)	21525.220747351748	Double
STDEV.P	=STDEV.P(D1,D2,0.05,0.1,100,2,0)	20617.67978442684	Double
STDEV.P	=STDEV.P(D1,D2,0.05,0.1,2)	22368.358992952522	Double
STDEV.P	=STDEV.P(D1,D2,0.05,100,2)	22352.075477959537	Double
STDEV.P	=STDEV.P(TRUE)	0	Double
STDEV.P	=STDEV.P(FALSE)	0	Double
STDEV.P	=STDEV.P(2,TRUE)	0.5	Double
STDEV.P	=STDEV.P(2,3,TRUE)	0.816496580927726	Double
STDEV.P	=STDEV.P(A1:A5,B1:B5,1)	2.7574092523823821	Double
STDEV.P	=STDEV.P(2,3,4,5,6)	1.4142135623730951	Double
STDEV.P	=STDEV.P(-2)	0	Double
STDEV.P	=STDEV.P(2.5,1)	0.75	Double
STDEV.S	=STDEV.S(A1:A5)	1.5811388300841898	Double
STDEV.S	=STDEV.S(B1:B5)	3.1622776601683795	Double
STDEV.S	=STDEV.S(A1:B5)	2.8382310609877335	Double
STDEV.S	=STDEV.S(2,3)	0.70710678118654757	Double
STDEV.S	=STDEV.S(2,3,4)	1	Double
STDEV.S	=STDEV.S(2,3,4,5)	1.2909944487358056	Double
STDEV.S	=STDEV.S(1,2,3,4,5)	1.5811388300841898	Double
STDEV.S	=STDEV.S(1,2,3,4,5,6)	1.8708286933869707	Double
STDEV.S	=STDEV.S(1,2,3,4,5,6,7)	2.1602468994692869	Double
STDEV.S	=STDEV.S(0.5,1)	0.35355339059327379	Double
STDEV.S	=STDEV.S(0.5,1,2)	0.76376261582597338	Double
STDEV.S	=STDEV.S(0.5,1,2,3)	1.1086778913041726	Double
